1403637205.938319 0.9186581153605706 -0.13132026406804795 0.37258858722089516 0.9185663768190924, -0.13132582117569327 0.37281274089317795 1.725373157986391e-05
1403637205.988319 1.0 6.43988162211786e-12 -1.745723819851319e-11 2.1344037648460312e-14, 7.209576956337163e-15 7.434174369700376e-15 1.0
1403637206.038319 0.42776213968629095 0.28454967030243106 -0.8579341682097665 0.0005025725999233334, 0.0011667923701035227 -0.0014815894628846388 0.9999980954526915
1403637206.088319 0.7662889037423529 -0.6125659901124224 -0.19381492140423645 -0.003844686583427273, -0.003040933716343477 -0.004782833507871218 0.9999765475304128
1403637206.138319 0.8550118801678404 0.06109256136645719 0.5149974599136777 0.00017045468262965002, 0.0016053352521009378 -0.005870757742433835 0.9999814638519352
1403637206.188319 0.0012772211946445874 -0.4003037216026152 0.9163816340243381 0.0005577697752224647, 0.0018141702975688055 -0.0022671986846737107 0.9999956287350128
1403637206.238319 0.8284363364111155 0.30213692488657756 0.4715999524319438 0.8280436582702346, 0.3047429283995146 0.4706089723018368 0.0016256623094366217
1403637206.288319 -0.26548122514761924 -0.3533596344754948 0.8970265814441976 -0.0011569033539376237, 0.001327195177951234 -0.0024736020916148295 0.9999953906995179
1403637206.338319 -0.6382692424237058 -0.10822600279101058 -0.7621676367412544 -4.440892098500626e-16, 6.106226635438361e-16 3.0531133177191805e-16 1.0
1403637206.388319 -0.8639146820295331 -0.24847323864387783 0.43807815724095756 -2.0122792321330962e-16, -2.7755575615628914e-17 -5.48172618408671e-16 1.0
1403637206.438319 0.11107939670004312 0.6664366619698727 0.7372404921131287 0.11107939670008642, 0.6664366619698393 0.7372404921131523 1.985928105397272e-14
1403637206.488319 -0.214083787550109 -0.42732430892269313 -0.878386058013185 -8.881784197001252e-16, -3.400058012914542e-16 4.3021142204224816e-16 1.0
1403637206.538319 0.5773502691896256 -0.5773502691896258 0.5773502691896258 -0.5773502691896257, 0.577350269189626 -0.5773502691896257 0.0
1403637206.588319 -0.5773502691896247 0.577350269189626 -0.5773502691896267 -2.7755575615628914e-17, -2.7755575615628914e-16 -1.8041124150158794e-16 1.0
1403637206.638319 0.5773502691896258 -0.5773502691896258 0.5773502691896257 -0.5773502691896257, 0.5773502691896257 -0.5773502691896257 4.807406715958909e-17
1403637206.688319 -0.5773502691896256 0.5773502691896256 -0.577350269189626 -5.551115123125783e-17, -5.551115123125783e-17 -2.7755575615628914e-17 1.0
1403637206.738319 -0.49257965831297357 0.37690382405098694 0.7844162081650384 1.249000902703301e-16, 9.71445146547012e-17 -1.1102230246251565e-16 1.0
1403637206.788319 0.5659337796822662 -0.04035040770960726 -0.8234626898725971 -5.532033164890038e-15, -4.5102810375396984e-15 6.460977586275618e-15 1.0
1403637206.838319 -1.6491559194829903e-09 -1.0 4.757930482112981e-09 -7.37307522839211e-12, 2.342265253220841e-12 -9.872419551737399e-12 1.0
1403637206.888319 -6.644534310874797e-07 -0.9999999999984494 1.6308835558911478e-06 -5.043904393244706e-09, 5.056691013378172e-10 -5.773889912287629e-10 1.0
1403637206.938319 -0.5311866648429648 0.33586751516630414 0.7778391474778189 -1.2073675392798577e-15, -5.551115123125783e-17 -1.6028844918025698e-15 1.0
1403637206.988319 -0.06152309047886582 -0.994996046970057 0.0787259541186373 0.060977852365876356, 0.9949795802818838 -0.07935567619567478 -0.00011401078482118746
1403637207.038319 0.017731246235788676 -0.8935615405978633 0.4485904324339731 -2.359223927328458e-16, -2.602085213965211e-17 -7.806255641895633e-17 1.0
1403637207.088319 0.2363136712809352 0.891533387278316 -0.38642472505493003 -0.0015711796941905976, -2.2575500345476356e-06 -0.000531842751023717 0.9999986242653338
1403637207.138319 0.5773502691896255 -0.5773502691896256 0.577350269189626 -0.5773502691896255, 0.5773502691896258 -0.5773502691896257 -4.807406715958909e-17
1403637207.188319 -0.23967230782973986 -0.8237897482671234 0.5137388787210443 0.23904118165571456, 0.8246925306452766 -0.5125832027390875 -6.033463853447146e-05
1403637207.238319 0.23423350733992154 -0.31447294284536115 0.91991381784242 7.650269306935798e-13, 6.367614768798547e-13 1.4079362675722964e-13 1.0
1403637207.288319 0.5773502691896254 -0.5773502691896251 0.5773502691896268 -2.7755575615628914e-16, -2.498001805406602e-16 4.163336342344337e-17 1.0
1403637207.338319 0.5773502691896257 -0.5773502691896257 0.5773502691896255 -0.5773502691896257, 0.5773502691896258 -0.5773502691896255 0.0
1403637207.388319 -0.0995798242601585 -0.40930081244635613 0.906949118490706 2.3592239273284576e-16, -7.840950111415168e-16 -4.2032349822918036e-15 1.0
1403637207.438319 -0.004321743363137074 -0.9648737327233772 -0.2626785153657612 0.0003675117276082996, -4.8008444929103155e-05 0.000170967840956331 0.9999999167001549
1403637207.488319 0.5514346115001313 0.10296326326871927 -0.8278396195258811 0.003072640210257389, 0.00033411379848038953 4.5179041981860224e-05 0.9999952225930692
1403637207.538319 -0.4522463273755164 -0.06554106449949022 0.8894816626775568 0.004399240977551182, 0.0010446615161078389 -0.003272557555642775 0.9999844227427662
1403637207.588319 0.42879754592721264 0.07916610058237411 0.8999252152959051 0.008128699175837983, 0.0012831194339574265 -0.007352919803259314 0.9999391043581572
1403637207.638319 0.36262188269903817 0.09168578050546747 0.9274152725941643 0.006291125666802833, 0.0012433508475980244 -0.005867254619399453 0.9999622248563921
1403637207.688319 -0.1190006256682059 -0.9647678258347939 -0.23465270789952566 0.0026171287718177454, -0.00016760145143576835 0.001122634693091542 0.9999959311107676
1403637207.738319 -0.38405232977156784 -0.35549282734082016 0.8521318311777003 -6.735098589949473e-12, 2.584488179024902e-12 -1.4883094756612536e-12 1.0
1403637207.788319 -0.3595497057730744 0.2577391406795006 0.8968247010649785 -0.000839500128867662, -0.0007750697345534808 0.0028126620156071684 0.9999953917087949
1403637207.838319 -0.254359981040563 -0.853153467512335 -0.45544501415288696 0.2593329265483068, 0.8520206121247405 0.45476023155083023 -0.0006644714503191479
1403637207.888319 -0.5643799274849921 -0.7476319541242178 0.3500310823690353 -0.004022813245624809, 0.00029351707417089623 0.0022768231729823132 0.9999892733912483
1403637207.938319 -0.20616118900370284 0.5090215264380787 0.8357000955912519 -0.0007567404511788866, -0.0010293782648072357 0.0028959796981917153 0.9999949905003851
1403637207.988319 -0.008206748861483686 -0.3101428398175396 -0.9506545472373424 2.7755575615628914e-17, -3.5171518475429764e-16 -3.1008182133085427e-16 1.0
1403637208.038319 0.5773502691896258 -0.5773502691896257 0.5773502691896256 6.93889390390723e-17, -2.775557561562892e-17 -5.551115123125784e-17 1.0
1403637208.088319 0.5773502691896257 -0.5773502691896256 0.5773502691896258 0.5773502691896257, -0.5773502691896256 0.5773502691896258 9.614813431917817e-17
1403637208.138319 -0.39501654334163094 -0.20216351258602697 0.8961539179545603 -0.002850920880589312, -0.00037356230530947987 0.0010551472263216895 0.9999953096718341
1403637208.188319 -0.4407619098233967 -0.8861048715954979 -0.14334258049706744 1.660824255900195e-13, -2.6645352591003757e-15 8.640310689145281e-14 1.0
1403637208.238319 -0.002884460073862619 -0.9997041655504064 0.02415080270400132 -0.006577821375837787, 0.0013236110661904645 -0.006225831806833752 0.9999581087915663
1403637208.288319 -0.32293294882730633 -0.3690993736719097 0.8714814759458196 -0.3219517042335652, -0.3715781812281975 0.8707807220672886 0.0042058830486711085
1403637208.338319 0.4151574169299618 0.10763393937595153 -0.9033599804410509 -0.0010683992871029304, 0.0013473082338944639 -0.0036042030457419526 0.9999920264701571
1403637208.388319 -0.36671726232268076 -0.8032265203936799 0.4694098491199556 -0.002445097737830854, 8.315487544457485e-05 -0.0015950582442897437 0.999995735176664
1403637208.438319 -0.3108607587756443 0.06800869397386224 0.9480192013864488 -0.3108607585577494, 0.06800869247152144 0.9480192015656722 3.879728702292351e-09
1403637208.488319 -0.567635305284465 -0.20901822412840068 0.7963049303984133 -0.0012293146666816175, -0.0002050744269280267 0.002297640018948563 0.9999965837843012
1403637208.538319 -0.4034092739421837 -0.12110100618782389 0.9069705088908552 4.8835532647130845e-05, -0.0009611435978612623 0.0025558903229121765 0.999996270614412
1403637208.588319 -0.03382912041378933 0.3043290191760087 -0.9519660911499935 -0.0009159326063049928, -0.0010033383295914387 0.001924343822073793 0.9999972256364072
1403637208.638319 -0.4072974103650218 0.018959956507465195 0.9130987567394789 -0.00036401896063925675, -0.0010092880441161672 0.0032470196835566417 0.9999941528284128
1403637208.688319 -0.03076432723617711 -0.20925117220255673 0.9773778711949443 -0.0011345287424070355, -0.00029346263809891337 0.000625783508360587 0.9999991175592172
1403637208.738319 -2.9782066700932522e-08 -0.9999999999999978 5.973450944903169e-08 -1.4997107020371893e-10, 7.709361007955876e-12 -7.207524896530351e-11 1.0
1403637208.788319 -0.519794843409989 -0.2441508540098386 0.8186596858589358 -0.5197948434454593, -0.2441508540112552 0.818659685835992 -1.7725860757758685e-12
1403637208.838319 -0.6838366054591545 0.15592004916595242 0.7127807764679037 0.000579690191320311, -0.0003697079767436707 0.002081269699913339 0.9999975977929798
1403637208.888319 0.4655470382128206 0.08313635181534519 -0.8811096993099701 0.0004087016610640979, -0.0006614708262991265 0.005601804636468848 0.999984007474176
1403637208.938319 -0.5234016813852572 -0.2001620503905944 0.8282426175381937 0.00010498967683524227, -0.0020189390656789033 0.007043141946829738 0.99997315314649
1403637208.988319 -0.5176426947509077 -0.04005269532967203 0.854658892288524 0.0011856762783748994, -0.0009664527553467298 0.0065468560759549925 0.9999773991527785
1403637209.038319 0.7589661199101456 0.6480368458516216 0.06339302207041198 -0.0030351553628067476, 0.0034834957532897644 0.004893134122449776 0.9999773549074599
1403637209.088319 0.9005380009713825 -0.1437822457670675 0.4103144825723861 -0.001126376366044528, -0.0030071012726863213 0.004418340380316916 0.9999850833319972
1403637209.138319 0.4403833242812975 -0.0368946407055222 0.8970514551474534 0.43621946170126785, -0.03360998923919911 0.8992118492204509 0.001000038966271185
1403637209.188319 0.29778504997981264 0.05661031631030488 0.9529529558670605 0.0031817223567908244, 0.008135446916591672 -0.006473202743783935 0.9999408926494352
1403637209.238319 -0.048848242602266834 -0.00153070736238047 -0.9988050390990431 0.004729215154452101, 0.00956959572144507 -0.002992885405598141 0.9999385481111827
1403637209.288319 -0.13506274144753352 -0.2901231468451703 0.9474104789041192 0.0032020789282968414, 0.007817285647948372 0.00011765087105816262 0.9999643108100948
1403637209.338319 0.5547317846091798 -0.18505679335943842 -0.8111884062138934 0.0031518777778753435, 0.0057316998900799054 0.0010217955328748769 0.9999780843682188
1403637209.388319 0.40165859456309055 -0.9101357493173505 0.1016035984999934 -0.39916733623781514, 0.9107338271645901 -0.10592119730501065 -0.0031676016824880157
1403637209.438319 0.4827051535696699 -0.25164790783994045 -0.8388498466335093 0.0053810494826456055, 0.004782252554830581 0.0011882430467498194 0.9999733808684254
1403637209.488319 0.1745275430757164 0.2670645214140114 -0.9477429388340802 0.00813048936489726, 0.005323204154400079 0.0039651439341985605 0.99994491661981
1403637209.538319 -0.06064123185451911 0.3165453173875049 0.9466370492639775 0.008301830375895543, 0.004956880529341662 -0.0002483512028552167 0.9999532225406885
1403637209.588319 -0.6063863904405313 0.7770628306139006 0.16872730296788283 0.011790333565335317, 0.0063388731155564065 0.0037494643024872224 0.9999033694510121
1403637209.638319 0.14127953376090144 -0.37086780710642714 0.9178764421164607 0.005723992869305323, 0.003038940315895476 -0.0004090067316144756 0.9999789165081842
1403637209.688319 -0.38057318564377585 -0.35371859601241634 0.8544279988413026 0.004132802316691455, 0.0024212117929331327 -1.672158962333053e-05 0.9999885286336305
1403637209.738319 0.3322861779264167 0.16031152190131726 -0.9294547390296835 0.0020120904672285026, 0.0025026262747405038 0.00010510235848618687 0.9999948386402677
1403637209.788319 -0.30238619526009924 -0.1204685836451013 0.945542124535266 0.0017941072971335255, 0.0012331329301336397 -5.414533406025311e-05 0.9999976288124216
1403637209.838319 -0.36503519976559623 -0.18193303637141148 0.9130441792206826 0.0021904397829077566, 0.001165615097321753 -0.001889379858750474 0.9999951367675503
1403637209.888319 -0.6328745495825477 -0.1605435089100296 0.7574269510900324 0.0029629588776873255, 0.0007287558647424542 0.000675430881498939 0.9999951167794286
1403637209.938319 -0.2932380079688379 -0.035181324455758285 0.9553919327124374 0.004150356167306289, 0.0007337515536919881 -0.0006532837168405966 0.9999909046450008
1403637209.988319 -0.45966578840498534 -0.19273863912129122 0.8669251293852865 0.005354492850721894, 8.994133243037184e-05 0.0024095388726437053 0.999982757570994
1403637210.038319 0.1589259243038035 -0.9014700071441268 0.4026094594066934 0.007285617607733954, 0.0007946197266181012 0.002168162013301415 0.9999707932880081
1403637210.088319 0.4088603153214249 -0.21677185265095147 -0.8864779785496869 0.004516710543223432, 0.0007157975287031565 -0.001889313043375143 0.9999877586530701
1403637210.138319 0.30197283630267935 0.3603793614545826 -0.8825752783603802 0.0058538653989881765, 0.000360584141700995 -0.000442393586715597 0.9999827031138497
1403637210.188319 -0.25778210100399124 0.5647779196605 0.783947887213127 -0.25756791645203175, 0.5663914162221878 0.7828534333728561 -0.00018412146737273416
1403637210.238319 -0.41561621193888154 -0.17707068935799822 0.892137397122135 0.004256113760684357, -0.00036422588179320587 0.0005021419692403517 0.9999907503015245
1403637210.288319 -0.29638046622931025 -0.1552975092700405 0.9423594340018134 0.0015197482554147985, 0.0003996498754883999 -0.0005327451324444591 0.999998623412973
1403637210.338319 0.42220598644697493 0.9064763313785823 0.006539545761254698 0.008113301644942793, -0.0027525192670471103 0.00019444196768644004 0.999963279409011
1403637210.388319 -0.32844774721549386 0.09895295529743607 0.939324432763766 -0.003703665451876944, -0.000405242230451139 0.0005449477373123314 0.9999929108113311
1403637210.438319 -0.4549257595995674 -0.5276576712109231 0.7173701521983069 -0.004774277810134881, -0.0011409923798996967 0.0008427195891853956 0.9999875970388206
1403637210.488319 0.3622096403551282 0.2336368814835719 -0.9023402817365741 -0.008250435978007741, -0.0003969904793621029 0.0012917923764001959 0.999965051377891
1403637210.538319 0.11235338746873604 0.8708255073381469 -0.47858087309623953 0.00011769208986569701, 0.0009133502195663377 -0.0011368698376762914 0.9999989297328876
1403637210.588319 0.3812401970471606 0.2723267039509711 -0.8834557592039584 -0.00708820387457613, 0.0006540875828798607 -0.0009653822732763635 0.9999741984533065
1403637210.638319 -0.48581045602483447 -0.384427171884989 0.7849865924545792 -0.005751506618508258, -0.00033359680704880454 -0.0009446995980040607 0.9999829580685148
1403637210.688319 0.08245903428611988 0.4235139805489064 -0.9021288244725479 -0.0031894743323505467, 0.00280717876609794 0.0004916406161389872 0.9999908526033441
1403637210.738319 0.2755415403301669 0.3095926457246669 -0.910071015506856 -0.0031216996459984027, 0.0026158296778807924 -0.004184113958951982 0.9999829526630917
1403637210.788319 0.42086769542482133 0.5220946899002761 -0.7418136677938296 -0.002288639847214726, 0.0008280663902394442 -0.004666261415936259 0.999986151123155
1403637210.838319 0.35054255312116234 0.26260408637476934 -0.8989766472331581 -0.004176800580819397, 0.0016462292040433071 -0.004561140389596109 0.9999795199226144
1403637210.888319 0.4242202977779694 0.257246107095934 -0.8682520252421863 -0.00631945852100796, -0.0001704848165619008 -0.006476028565402454 0.9999590473779157
1403637210.938319 0.39353544007578106 0.19145639981869234 -0.8991519918082963 -0.007317416508556726, 1.0935148226769767e-05 -0.004666452972548602 0.9999623390471852
1403637210.988319 0.6728474286085939 0.28727309243812643 -0.6817261240233051 -0.00630194307595632, -0.0033327608184801657 -0.004133912188048103 0.9999660439179001
1403637211.038319 0.12651634615468155 0.4434381397899323 -0.887330958738234 -0.003580515041687451, 0.0010629091925287168 -0.004491893776226171 0.9999829363676102
1403637211.088319 0.2465696514012377 0.1890229855922523 -0.9505123449622647 -0.004141854308406436, -0.0024329050024690787 0.0013842246471574887 0.9999875048910676
1403637211.138319 0.35284694783007753 0.1074981503993691 -0.9294854377921762 -0.0041642772119883775, -0.003860899126499811 0.004198554784661168 0.9999750618845236
1403637211.188319 0.10347821320654457 0.3662311977407519 -0.9247523826370793 -0.003445220767572346, -0.003075726606645258 -0.00045082376271599387 0.9999892335008607
1403637211.238319 -0.10008389612795641 0.24340785651794392 -0.9647465102923092 -0.004933223763224169, -0.002175157180253306 0.0025055271985913135 0.9999823270078328
1403637211.288319 0.2933743947460116 -0.23783551695867777 -0.9259404577943497 -0.007826195253747961, -0.004722577403261505 0.006569791642221393 0.9999366408769599
1403637211.338319 0.04842599974370828 0.392775197390013 -0.9183586264984168 -0.0034879488935486533, -0.0012785450512301326 -0.00025557930837199946 0.99999306708311
1403637211.388319 -0.7380520647276734 0.10004576789884383 -0.6672855416362238 -0.00246540686022468, 0.005664172824938323 0.0025754906789728295 0.9999776026306715
1403637211.438319 0.17629080051875676 0.07180369924702074 -0.9817157340222776 -0.001809028988188622, -0.0017074633150580987 0.00041197385298619236 0.9999968211252934
1403637211.488319 -0.0011604378487200873 0.044872116846332515 -0.9989920652906751 0.001901141357826642, 0.0005013943525304963 -0.0007959808690830086 0.999997750337318
1403637211.538319 0.0493444678271752 0.3036388126218011 -0.9515085890124564 0.0045190426090370595, 0.0002226439030921926 -0.0011301190145577068 0.9999891256981763
1403637211.588319 0.26185454034233163 -0.10431945344394244 -0.9594527874446263 0.0006595976094376672, -0.0005010800966068297 9.165423135971775e-05 0.9999996527245559
1403637211.638319 0.0891389282260242 0.07448702677067937 -0.993230051054427 0.0016251884512092233, 0.0015366653986859764 -0.003316263812790047 0.9999919998761362
1403637211.688319 0.08878357209559046 0.31184956007088843 -0.9459742751309574 0.005631225212050166, 0.0003292558577788271 -0.003732598282994916 0.9999771240399699
1403637211.738319 0.1982971991405864 0.20088273509639817 -0.9593353676130099 0.004722859733964272, 0.0004876378390249732 -0.004653611900845603 0.9999779001065711
1403637211.788319 0.10408841189325732 -0.026639054914213672 -0.9942112266831516 0.0024783564685834335, 0.001213755784920964 -0.0033691405166609697 0.9999905166741773
1403637211.838319 0.13977924677360887 0.3164722624070335 -0.93824680617542 0.0034569074692045376, -0.0008569608925570501 -0.0027783558399628455 0.999989798021762
1403637211.888319 0.060205769648633854 0.37825437684736485 -0.9237417884326914 0.0013902581006300812, -0.0013611834372018352 -0.0003053838244729999 0.9999980605495111
1403637211.938319 0.03498215571978258 0.05500014919675904 -0.9978733548750218 -0.0040185378924932095, -0.00019733408153382864 0.003170564816552106 0.9999868798795367
1403637211.988319 -0.06399966410742895 -0.4504705058775437 -0.8904944504760072 -0.00927527965346589, -0.002829843358511913 0.008426520507794215 0.9999174740577584
1403637212.038319 0.13610230625540232 0.32141360956814696 -0.9371069596456614 -0.007880573827749421, -0.0024472224330277857 0.0032258732416325497 0.9999607499298848
1403637212.088319 -0.10778597888311504 0.6671670347410957 -0.7370687420525864 -0.005495209725272691, -0.00031995436338516013 0.0024188676590671766 0.999981924525903
1403637212.138319 0.40154432360357284 0.07272251083276418 -0.9129477491072135 -0.00829622468867141, -0.0038256837142907276 -0.0007490974465187967 0.9999579869439761
1403637212.188319 -0.05382095583217664 0.2027545568739147 -0.977749402648845 -0.006230315283875816, 0.00013250349526080919 0.00022444365675202405 0.9999805574306593
1403637212.238319 0.16409260021479 0.28683120645679083 -0.9438227998715072 -0.003092688454597736, -0.0016487912840138419 0.0016176847286263998 0.9999925499030198
1403637212.288319 0.00699169251085518 -0.2291726779302938 0.9733606730940446 0.008325399711690279, -0.23218308863934148 0.9726364356060371 -0.0002553450992263764
1403637212.338319 -0.5006006936519015 0.8571891213979381 -0.12093699050441896 0.01268047598786481, 0.007237819192567526 0.006208439276500793 0.9998741294702084
1403637212.388319 0.04732964824510968 0.38004572884969223 -0.9237560004568849 -0.000957373323700305, -0.001224219415458343 0.0017474291617750445 0.9999972656034948
1403637212.438319 0.4038231399365886 0.41206607178259275 -0.81677929952798 0.0023027095550584406, -0.00246619472018696 0.001399875396384506 0.9999933278583322
1403637212.488319 -0.3810962141666283 -0.8438770784120405 -0.3776733404393569 -0.02179267663063815, 0.009110394712755486 0.0029412771258461663 0.9997166742844291
1403637212.538319 0.10234305454133871 0.5829728851625758 -0.8060201699414046 0.004361286205399562, -0.0010680672574904806 -0.00032935612469391843 0.9999898649183957
1403637212.588319 0.9582766314425123 -0.24159802614751857 0.15276220538082866 0.002036985465811128, -0.014573789675997458 -0.004820438465807748 0.9998801021710999
1403637212.638319 0.32283741257630827 0.1304334380322665 -0.937423662643587 0.002363564671156977, -0.0015305549934818722 -0.000961636885049607 0.9999955730991806
1403637212.688319 -0.1306144996524022 0.8282258449173395 -0.5449603676337498 0.008222975857952423, 0.0006711603987658739 0.0036142076353157717 0.9999594340346649
1403637212.738319 0.9697323326005076 0.23257504968923304 -0.07435085319772189 0.002155661217937202, -0.01043701342737603 -0.0005316152259340603 0.9999430680097152
1403637212.788319 -0.036069151815712026 0.6087461416571873 -0.7925447314220079 0.0032334237438362712, -0.0007522060556730933 0.001915925048864184 0.9999926541670942
1403637212.838319 -0.12058589992672905 0.3610059451625172 -0.92473442041279 0.00017793606563982228, -0.00016175014705061526 -0.0012480560593706867 0.9999991922655334
1403637212.888319 0.9819826986478114 0.15041610550459555 -0.11438957453016357 0.00024143730985293343, -0.017982673757888746 0.0024982354481567896 0.9998351483980689
1403637212.938319 0.10274350579947614 -0.5889276973040217 0.8016283049919181 0.10274350579947503, -0.5889276973040208 0.801628304991919 2.163999780414808e-17
1403637212.988319 0.6655564938057495 -0.7255181538135528 -0.17509415192967204 -0.018163957120614957, -0.014359343936169684 -0.009572702261531533 0.9996860723621467
1403637213.038319 -0.09461796693239002 -0.3916169947498617 0.9152505502629693 -0.0015282937435386575, 0.0006347036120373696 -0.0012345809052237706 0.9999978686375021
1403637213.088319 0.10088675522613372 0.3162336074666859 -0.943301737583764 0.000548627558011515, 0.0013287996417332625 -0.0031436643526238793 0.999994025319028
1403637213.138319 0.0341353162709894 -0.9781650533963062 -0.20500709377307136 -0.01964537557242426, -5.0102211667441233e-05 -0.0025521813408236984 0.9998037522828118
1403637213.188319 -0.15167848184073002 0.40374963516548545 -0.9022083297388851 -0.00048051243830416444, 0.0014010052295236352 -0.000645694996649059 0.9999986946842054
1403637213.238319 0.013314054503517893 0.270581102696515 -0.9626051126065223 -0.0002988494118136702, 0.0009816026947301248 -0.0010738409689176442 0.9999988970047679
1403637213.288319 -0.18909886459712877 0.3226999941237341 -0.9274191787970631 -0.001481381457652434, 0.0012613440756050018 -0.002445001409053407 0.999995118232189
1403637213.338319 0.219555827206395 0.05859575553175022 -0.9738386807748906 -0.003062615622902259, -0.0007502273689431695 -0.0004517690445604351 0.9999949267117166
1403637213.388319 0.04432786543551381 0.1733643942893769 -0.9838596582534564 -0.0036573090922975464, 8.126874895654764e-05 0.0008192222124366227 0.999992973155592
1403637213.438319 -0.33631354590176415 -0.8827844723553194 -0.328001180198063 -0.02987453798167362, 0.008626946895774852 0.0014819362348328193 0.9995153283630196
1403637213.488319 0.18164744087430204 0.4067930382023309 -0.895278521631081 -0.0011195149089318255, -0.000871836054421003 0.0005895326986366023 0.9999988195190332
1403637213.538319 0.17472672945672593 0.36878667994694786 -0.9129441136822471 -0.001640296632325209, -0.0034722393372003065 0.005468322343111945 0.999977674966644
1403637213.588319 0.0593927199590488 0.1996053767747668 -0.9780747406913592 -0.0017601353981047956, -0.001733059935653717 0.005642824288251452 0.999981028300383
1403637213.638319 0.42091957991425094 0.1924990459731259 -0.8864371520554895 0.00011566505649952507, -0.003580954216974679 0.006700392382962693 0.9999711336485694
1403637213.688319 0.162617026192555 0.385905131135233 -0.9080930197704355 0.000550084974339827, -0.0021491182032992253 0.003969067995233862 0.9999896625449277
1403637213.738319 -0.09948718479608559 0.27488541997351373 -0.9563160073675094 0.002854078919431398, -0.0005178394450394735 0.0008284532612954468 0.9999954498601604
1403637213.788319 0.19954781045979467 0.15712836342845474 -0.9672080173090986 -0.0006019620102051701, -0.0010538260688999995 0.0017068104863617838 0.9999978069427545
1403637213.838319 -0.18702481895442757 -0.37553556610096644 0.9077415687784108 0.000259286840303359, -0.0008280704722123948 0.0035605282081637405 0.9999932848317065
1403637213.888319 0.200557126404924 0.3424845130281999 -0.917867745039576 0.0016384055043116574, -0.00030638743449545554 0.0008959688457672421 0.9999982094953825
1403637213.938319 0.08080661717400128 0.3013968685535161 -0.9500685334474713 -0.0022404283409948014, 0.00024838170490617027 0.0006015038227147363 0.9999972784865612
1403637213.988319 0.16599442267477618 0.22664019477731343 -0.9597291668758272 -0.0037723674477691447, 0.0022238420797996163 -0.0011910632822492917 0.9999897025162313
1403637214.038319 0.8000446588652884 -0.19536696665336037 -0.5672391842616209 -0.006656730122762437, -0.0007785725598793469 -0.002989397767831903 0.9999730722723624
1403637214.088319 0.16044481784429954 0.3434775472906517 -0.9253543293971815 -0.002500007822544149, 0.005808761839258493 -0.002955738068278703 0.9999756356328158
1403637214.138319 0.29468143674618424 0.12581965509391155 -0.947276234912105 -0.004390561632046283, 0.005976306954666367 -0.0018937400783294255 0.9999707098071695
1403637214.188319 0.23368872341476254 0.3826991759012874 -0.8938293580506596 -0.002374210188054162, 0.006179822306836958 -0.001475660021645524 0.9999769974103102
1403637214.238319 -0.0048288611378420505 0.2544603250027039 -0.9670711582399869 -0.003977294280620649, 0.008779594259064058 0.003700711710707443 0.9999467008734444
1403637214.288319 0.009019305385454458 0.23947286315385552 -0.9708611640926106 -0.004458481753827486, 0.009374078468159755 0.00510455815545838 0.9999330938014608
1403637214.338319 -0.030683447709954247 0.041628740737431946 -0.9986618917237434 -0.006589810870359364, 0.010007813101042103 0.007641995558696838 0.9998990038866468
1403637214.388319 0.35586742852510883 0.6726449601399288 -0.6487735590429686 0.0013656754198036435, 0.006423963584708815 0.010104276508530437 0.9999273829727584
1403637214.438319 0.14563772699401448 0.06176076239997639 -0.9874083555975159 -0.004366176935674313, 0.010489804569713806 0.00995455209893023 0.9998858971860565
1403637214.488319 0.10625600913767803 -0.018350293102966327 -0.9941694660696279 -0.005648705665307717, 0.01053679994614289 0.009331242434939085 0.9998849913294139
1403637214.538319 0.11835937250463156 0.2835863336697065 -0.951614339055525 -0.0034762115033147994, 0.008804812056998002 0.010277816944037562 0.9999023740931362
1403637214.588319 -0.07897978731950667 0.19477879709355433 -0.9776622184567396 -0.005111643417231991, 0.009698358426919091 0.010683378383160847 0.9998828323217277
1403637214.638319 0.16931230015048856 -0.20341706916550412 -0.9643416619590108 -0.007134974406218321, 0.006995341918517391 0.008056007962697122 0.9999176256409178
1403637214.688319 0.7123224351723234 -0.31292823754449606 -0.6282297879736892 -0.0068205502699798266, 0.0016955137778899899 0.008965476464580924 0.999935110674091
1403637214.738319 0.5345556768818338 0.3287835003940046 -0.7785574084048459 -0.002815312427138775, 0.0022174308901222106 0.00671076174367891 0.9999710609277674
1403637214.788319 0.09294466381340269 -0.14682047346583516 0.984786798266448 -0.002807929108335076, 0.00555505858234508 0.003583252165133919 0.999974208248488
1403637214.838319 0.27255060762773603 0.6127420241412428 -0.7417973969575821 0.0005329375405608766, 0.002933550087796025 0.0016795819047818964 0.9999941446158999
1403637214.888319 0.5126032678653947 -0.15696741885282628 -0.8441558619072664 -0.0035468302827212105, 0.0018422823268596645 0.0018487925946591682 0.9999903039313509
1403637214.938319 0.1663659864306617 0.26249151897162293 0.9504843823161552 -0.004092076162010552, 0.004171448939400995 -0.0003745668764623454 0.9999828566660957
1403637214.988319 -0.01604076915341781 -0.14905295540942173 -0.9886990999331817 -0.002996644275659919, 0.004126950602812495 -0.0007803326217658563 0.9999866896528206
1403637215.038319 -0.31002486364326765 -0.7810373903427078 0.5420933303496972 0.30944183118737306, 0.7808327280339465 -0.5427197932117499 -0.0011090530490808935
1403637215.088319 0.12966473099586162 -0.2887249366021274 0.9485910438750033 -0.0033071667957884033, 0.0031499386703544 0.0007186915451648616 0.9999893119511931
